loan_id,member_id,home_ownership, annual_inc ,loan_status, loan_amnt ,term,int_rate,cibil_score,inq_last_6mths,age,emp_length,marital,job
485642,618760,MORTGAGE," $98,132 ",Fully Paid," $15,000 ", 36 months,11.36%,709,0,25,7,single,partime
485654,618777,RENT," $30,000 ",Fully Paid," $10,000 ", 36 months,7.51%,754,0,22,8,married,freelance
485655,618781,RENT," $168,000 ",Fully Paid," $20,000 ", 36 months,11.36%,714,0,31,20,single,fixed
485665,618796,RENT," $26,000 ",Charged Off," $9,000 ", 36 months,12.73%,694,0,29,5,single,partime
485666,618799,RENT," $68,375 ",Fully Paid," $24,250 ", 36 months,12.73%,719,2,29,9,married,fixed
485677,618819,RENT," $60,000 ",Fully Paid," $20,000 ", 36 months,10.99%,729,0,27,31,married,fixed
485679,618821,MORTGAGE," $79,000 ",Fully Paid," $16,000 ", 36 months,12.73%,714,0,33,24,married,freelance
485685,618829,RENT," $43,000 ",Fully Paid," $11,200 ", 60 months,13.98%,709,2,24,14,married,fixed
485710,550408,OWN," $35,000 ",Fully Paid," $10,000 ", 36 months,10.25%,719,1,21,13,married,partime
485715,618879,OWN," $52,000 ",Fully Paid," $4,000 ", 36 months,10.62%,704,0,37,3,single,freelance
485729,618898,RENT," $37,000 ",Fully Paid," $14,000 ", 36 months,9.88%,739,0,27,6,single,partime
485795,618958,MORTGAGE," $136,240 ",Fully Paid," $15,000 ", 36 months,7.88%,784,1,24,5,married,fixed
485818,619001,MORTGAGE," $70,400 ",Fully Paid," $13,000 ", 36 months,7.88%,764,3,37,11,married,fixed
485821,619007,MORTGAGE," $95,000 ",Fully Paid," $16,000 ", 36 months,15.33%,674,0,26,1,married,fixed
485830,619024,MORTGAGE," $78,000 ",Fully Paid," $10,000 ", 36 months,12.73%,699,3,27,0,married,fixed
485833,619027,RENT," $52,000 ",Fully Paid," $12,800 ", 36 months,19.41%,674,2,22,NA,married,fixed
485846,619048,OWN," $40,000 ",Fully Paid," $4,200 ", 36 months,6.76%,779,0,25,19,married,others
485850,619052,MORTGAGE," $63,000 ",Fully Paid," $4,200 ", 36 months,7.14%,754,3,24,5,married,fixed
485941,619170,RENT," $45,000 ",Fully Paid," $4,000 ", 36 months,14.96%,684,0,34,12,single,others
485943,619173,MORTGAGE," $43,000 ",Fully Paid," $12,000 ", 36 months,7.88%,754,1,38,3,married,fixed
485952,619187,MORTGAGE," $78,500 ",Fully Paid," $16,000 ", 36 months,7.88%,784,0,26,3,married,freelance
485958,619196,RENT," $108,000 ",Fully Paid," $8,000 ", 36 months,9.88%,759,2,24,16,married,fixed
485998,619264,RENT," $130,000 ",Fully Paid," $12,000 ", 36 months,14.22%,689,0,38,5,married,fixed
486012,619286,OWN," $26,000 ",Fully Paid," $1,200 ", 36 months,10.99%,689,1,25,3,married,others
486021,619305,RENT," $22,000 ",Fully Paid," $5,000 ", 36 months,15.70%,664,1,22,7,single,fixed
486025,619311,MORTGAGE," $101,138 ",Fully Paid," $20,500 ", 36 months,13.48%,704,2,24,8,married,freelance
486027,619317,MORTGAGE," $150,000 ",Fully Paid," $10,000 ", 36 months,13.48%,739,0,29,9,married,fixed
486030,619316,MORTGAGE," $70,200 ",Fully Paid," $5,000 ", 36 months,7.14%,749,1,24,37,married,fixed
486069,619375,MORTGAGE," $133,000 ",Charged Off," $12,000 ", 36 months,14.59%,694,3,36,7,married,fixed
486095,619422,MORTGAGE," $40,000 ",Charged Off," $5,800 ", 36 months,13.48%,684,0,42,4,married,freelance
486101,619432,RENT," $72,000 ",Fully Paid," $6,400 ", 36 months,14.96%,664,2,30,3,single,partime
486113,619449,RENT," $100,000 ",Fully Paid," $14,400 ", 36 months,13.85%,689,0,22,17,married,fixed
486131,619472,RENT," $43,680 ",Fully Paid," $2,000 ", 36 months,14.96%,669,0,23,18,married,freelance
486142,619491,MORTGAGE," $61,000 ",Fully Paid," $7,500 ", 36 months,10.25%,754,3,26,5,single,freelance
486146,619496,MORTGAGE," $80,000 ",Fully Paid," $5,000 ", 36 months,7.14%,754,3,26,7,married,fixed
486154,619504,MORTGAGE," $52,000 ",Fully Paid," $3,500 ", 36 months,6.76%,779,2,43,20,married,fixed
486157,619510,MORTGAGE," $74,900 ",Fully Paid," $3,500 ", 36 months,6.39%,784,2,29,2,single,freelance
486163,619521,RENT," $24,500 ",Fully Paid," $10,000 ", 36 months,10.25%,724,0,24,1,single,freelance
486172,619535,OWN," $100,000 ",Fully Paid," $10,000 ", 36 months,9.88%,729,0,24,24,married,fixed
486202,619578,OWN," $60,000 ",Charged Off," $1,200 ", 36 months,13.85%,709,3,24,27,married,fixed
486245,619650,OWN," $51,456 ",Fully Paid," $8,000 ", 36 months,10.62%,714,2,23,2,single,fixed
486256,619664,MORTGAGE," $91,000 ",Fully Paid," $15,000 ", 36 months,7.88%,794,0,22,5,married,others
486260,619671,MORTGAGE," $74,880 ",Fully Paid," $8,500 ", 36 months,7.14%,779,0,25,2,married,fixed
486271,619691,RENT," $121,000 ",Fully Paid," $18,000 ", 36 months,18.30%,689,0,24,14,single,fixed
486305,619739,OWN," $50,000 ",Fully Paid," $21,000 ", 36 months,10.62%,739,0,27,2,married,partime
486325,619766,RENT," $64,800 ",Fully Paid," $7,000 ", 36 months,12.73%,699,0,21,11,single,fixed
486329,619772,MORTGAGE," $68,340 ",Fully Paid," $25,000 ", 36 months,10.99%,739,0,31,4,married,fixed
486355,619807,MORTGAGE," $43,680 ",Fully Paid," $15,000 ", 36 months,13.11%,714,1,65,2,married,fixed
486362,619820,MORTGAGE," $73,008 ",Fully Paid," $14,000 ", 36 months,12.73%,709,0,31,2,married,fixed
486377,619837,MORTGAGE," $30,000 ",Fully Paid," $1,750 ", 36 months,10.99%,689,0,27,1,married,fixed
486393,619866,OWN," $60,000 ",Fully Paid," $1,000 ", 36 months,6.76%,754,1,23,4,married,fixed
486412,619890,RENT," $100,000 ",Fully Paid," $10,000 ", 36 months,7.51%,764,0,25,9,widow,others
486414,619894,RENT," $30,000 ",Fully Paid," $1,400 ", 36 months,13.11%,699,0,37,8,married,fixed
486422,619904,MORTGAGE," $69,000 ",Fully Paid," $16,000 ", 36 months,15.70%,674,0,29,5,married,fixed
486429,618420,RENT," $81,000 ",Fully Paid," $7,500 ", 36 months,10.25%,799,1,31,28,married,partime
486435,619923,RENT," $107,000 ",Fully Paid," $20,000 ", 36 months,14.59%,689,2,43,6,married,fixed
486440,619929,RENT," $27,500 ",Charged Off," $4,000 ", 36 months,10.62%,709,1,25,0,single,fixed
486441,619930,RENT," $65,004 ",Fully Paid," $20,000 ", 36 months,15.33%,719,3,35,0,married,freelance
486459,619958,RENT," $31,800 ",Charged Off," $8,500 ", 36 months,16.07%,674,0,28,0,widow,others
486462,619961,MORTGAGE," $260,000 ",Fully Paid," $20,000 ", 36 months,14.96%,689,2,27,8,married,freelance
486464,619966,RENT," $36,000 ",Current," $10,000 ", 60 months,12.61%,719,1,25,1,married,fixed
486468,619971,MORTGAGE," $77,000 ",Fully Paid," $1,500 ", 36 months,6.39%,774,0,25,13,single,fixed
486476,619983,RENT," $103,241 ",Fully Paid," $10,000 ", 36 months,9.88%,729,0,27,2,separated,partime
486517,620043,RENT," $83,628 ",Fully Paid," $10,000 ", 36 months,15.33%,679,0,49,11,married,fixed
486519,620045,OWN," $20,000 ",Fully Paid," $5,000 ", 36 months,7.14%,779,0,39,2,single,fixed
486538,620071,RENT," $52,000 ",Fully Paid," $4,000 ", 36 months,9.88%,719,0,37,10,single,freelance
486551,620087,RENT," $170,000 ",Fully Paid," $6,300 ", 36 months,13.11%,689,2,47,1,single,partime
486576,620128,RENT," $46,541 ",Fully Paid," $13,000 ", 36 months,15.33%,679,1,25,0,married,freelance
486578,620131,OWN," $47,000 ",Fully Paid," $14,000 ", 36 months,7.88%,749,0,33,0,married,freelance
486603,620168,MORTGAGE," $87,000 ",Fully Paid," $25,000 ", 36 months,12.73%,714,0,28,5,single,fixed
486607,620172,MORTGAGE," $72,000 ",Charged Off," $15,000 ", 36 months,11.36%,714,1,22,2,married,freelance
486632,620210,MORTGAGE," $60,000 ",Fully Paid," $10,000 ", 36 months,9.88%,734,0,23,5,single,fixed
486646,620224,MORTGAGE," $105,000 ",Fully Paid," $12,000 ", 36 months,7.88%,794,0,24,17,married,fixed
486651,620229,OWN," $30,000 ",Fully Paid," $8,000 ", 36 months,15.70%,674,1,21,0,married,fixed
486652,620231,MORTGAGE," $55,680 ",Fully Paid," $4,000 ", 36 months,12.73%,679,1,26,2,married,freelance
486653,620232,RENT," $60,000 ",Fully Paid," $5,000 ", 36 months,15.70%,674,0,35,3,married,fixed
486659,620238,MORTGAGE," $70,000 ",Fully Paid," $14,000 ", 36 months,7.88%,754,1,24,8,married,fixed
486669,620255,RENT," $52,000 ",Fully Paid," $4,800 ", 36 months,9.88%,724,1,26,4,married,fixed
486673,620261,RENT," $75,000 ",Fully Paid," $5,800 ", 36 months,14.59%,709,0,25,2,married,freelance
486686,620282,MORTGAGE," $40,000 ",Fully Paid," $4,000 ", 36 months,7.14%,799,0,34,2,single,fixed
486703,620304,RENT," $38,000 ",Fully Paid," $20,000 ", 36 months,14.59%,684,1,26,32,married,fixed
486706,620310,RENT," $23,000 ",Fully Paid," $6,250 ", 36 months,12.73%,689,0,22,5,married,fixed
486744,620372,OWN," $35,000 ",Charged Off," $3,000 ", 36 months,10.62%,694,2,47,1,married,others
486765,620395,RENT," $60,000 ",Fully Paid," $14,400 ", 36 months,10.62%,729,0,26,13,married,fixed
486784,620418,RENT," $30,000 ",Fully Paid," $10,000 ", 36 months,7.51%,754,0,27,3,married,fixed
486785,620420,MORTGAGE," $91,000 ",Fully Paid," $15,000 ", 36 months,9.88%,764,0,24,9,married,others
486787,620421,MORTGAGE," $250,000 ",Fully Paid," $4,000 ", 36 months,14.22%,679,1,35,14,married,partime
486802,620447,RENT," $62,400 ",Fully Paid," $5,000 ", 36 months,7.51%,739,0,23,4,married,fixed
486817,620468,MORTGAGE," $66,200 ",Fully Paid," $13,750 ", 36 months,9.88%,739,1,27,1,married,fixed
486818,620469,MORTGAGE," $61,000 ",Charged Off," $5,000 ", 36 months,12.73%,684,1,31,1,married,freelance
486831,620489,RENT," $60,000 ",Fully Paid," $3,000 ", 36 months,10.25%,704,0,29,1,married,partime
486838,620496,RENT," $62,000 ",Fully Paid," $7,500 ", 36 months,11.36%,709,0,25,2,single,freelance
486839,620505,MORTGAGE," $88,800 ",Fully Paid," $10,000 ", 36 months,11.36%,704,2,23,4,married,fixed
486846,620516,RENT," $133,000 ",Fully Paid," $9,000 ", 36 months,13.85%,699,0,22,0,married,fixed
486867,620546,RENT," $72,000 ",Fully Paid," $15,000 ", 36 months,10.99%,724,0,23,2,married,freelance
486869,620549,MORTGAGE," $150,000 ",Fully Paid," $25,000 ", 36 months,10.25%,789,0,23,39,separated,fixed
486882,620568,MORTGAGE," $41,508 ",Fully Paid," $1,600 ", 36 months,13.11%,674,3,24,0,separated,fixed
486892,620580,RENT," $36,500 ",Fully Paid," $12,500 ", 36 months,10.25%,734,0,33,0,married,others
486897,620586,RENT," $40,040 ",Charged Off," $5,000 ", 36 months,10.25%,719,0,26,4,married,fixed
486902,620593,RENT," $58,608 ",Fully Paid," $10,000 ", 36 months,7.51%,794,0,41,2,married,fixed
486906,620606,MORTGAGE," $48,000 ",Fully Paid," $12,000 ", 36 months,11.36%,704,1,31,2,married,freelance
486910,620610,RENT," $40,000 ",Fully Paid," $14,000 ", 36 months,13.11%,699,0,29,17,married,fixed
486916,620621,MORTGAGE," $61,781 ",Fully Paid," $17,800 ", 36 months,10.25%,764,4,30,0,married,freelance
486922,620631,MORTGAGE," $16,000 ",Fully Paid," $6,000 ", 36 months,7.14%,754,1,28,32,married,freelance
486940,620660,RENT," $48,000 ",Fully Paid," $20,500 ", 36 months,14.59%,684,0,26,0,married,fixed
486955,620684,RENT," $47,500 ",Fully Paid," $8,500 ", 36 months,7.88%,739,0,38,3,single,fixed
486971,620702,MORTGAGE," $74,000 ",Fully Paid," $16,000 ", 36 months,12.73%,714,1,33,19,single,fixed
486977,620710,MORTGAGE," $97,000 ",Fully Paid," $25,000 ", 36 months,14.59%,709,1,23,0,married,fixed
486980,620713,OWN," $26,000 ",Fully Paid," $13,750 ", 36 months,13.11%,749,1,24,5,married,fixed
486989,620727,OWN," $66,150 ",Fully Paid," $17,000 ", 36 months,12.73%,709,0,33,3,single,freelance
486993,620731,RENT," $54,660 ",Fully Paid," $17,000 ", 36 months,9.88%,764,1,26,9,married,fixed
487001,620739,MORTGAGE," $340,000 ",Fully Paid," $25,000 ", 36 months,18.30%,754,7,35,10,married,freelance
487036,620789,RENT," $30,000 ",Fully Paid," $5,200 ", 36 months,17.19%,664,1,29,2,divorced,fixed
487048,620807,MORTGAGE," $130,000 ",Fully Paid," $20,000 ", 36 months,10.62%,789,5,23,8,married,freelance
487063,620828,MORTGAGE," $75,600 ",Fully Paid," $14,000 ", 36 months,7.51%,774,0,43,6,married,fixed
487071,620841,RENT," $41,300 ",Fully Paid," $10,000 ", 36 months,13.48%,689,0,29,5,married,fixed
487076,620846,MORTGAGE," $45,000 ",Fully Paid," $5,000 ", 36 months,13.48%,679,2,24,2,married,fixed
487115,620896,RENT," $300,000 ",Fully Paid," $25,000 ", 36 months,17.93%,679,0,31,1,married,freelance
487129,620915,MORTGAGE," $57,200 ",Fully Paid," $7,500 ", 36 months,13.11%,684,0,25,17,married,fixed
487131,620917,RENT," $71,500 ",Fully Paid," $6,400 ", 36 months,13.11%,684,0,28,11,single,partime
487133,620919,MORTGAGE," $39,099 ",Fully Paid," $12,000 ", 36 months,16.45%,669,3,25,5,married,fixed
487155,620957,RENT," $103,560 ",Fully Paid," $14,000 ", 36 months,17.56%,674,3,22,0,married,fixed
487156,620950,OWN," $75,000 ",Fully Paid," $5,600 ", 36 months,10.62%,709,1,30,2,married,fixed
487178,620987,RENT," $15,000 ",Fully Paid," $4,200 ", 36 months,13.11%,704,0,25,17,married,fixed
487191,621001,RENT," $40,000 ",Fully Paid," $13,000 ", 36 months,13.48%,689,0,24,8,married,fixed
487192,621003,RENT," $28,000 ",Fully Paid," $3,250 ", 36 months,14.59%,664,1,22,11,married,fixed
487201,621015,RENT," $38,400 ",Fully Paid," $5,000 ", 36 months,9.88%,719,0,35,3,married,freelance
487203,621019,OWN," $75,000 ",Fully Paid," $15,000 ", 36 months,10.99%,724,1,26,13,single,fixed
487209,621028,MORTGAGE," $60,000 ",Fully Paid," $10,000 ", 36 months,9.88%,759,1,39,19,single,partime
487214,621024,RENT," $53,000 ",Fully Paid," $4,200 ", 36 months,14.22%,669,0,24,15,married,freelance
487248,621084,MORTGAGE," $78,000 ",Fully Paid," $16,000 ", 36 months,16.45%,669,3,25,4,separated,freelance
487253,621092,RENT," $44,050 ",Fully Paid," $14,000 ", 36 months,10.62%,724,0,29,14,separated,fixed
487262,621105,RENT," $73,000 ",Fully Paid," $14,000 ", 36 months,14.59%,699,0,26,5,married,fixed
487274,621123,RENT," $50,400 ",Fully Paid," $7,500 ", 36 months,10.25%,719,0,38,25,married,fixed
487278,621130,RENT," $36,000 ",Fully Paid," $8,000 ", 36 months,7.88%,779,1,24,7,married,fixed
487285,621140,MORTGAGE," $61,800 ",Fully Paid," $20,000 ", 36 months,11.36%,724,1,45,14,married,fixed
487298,621167,MORTGAGE," $24,000 ",Fully Paid," $5,100 ", 36 months,14.96%,684,3,34,2,married,fixed
487311,621181,MORTGAGE," $110,000 ",Charged Off," $25,000 ", 36 months,10.25%,784,2,25,18,married,fixed
487348,621231,MORTGAGE," $52,000 ",Fully Paid," $5,000 ", 36 months,10.99%,694,1,22,4,married,fixed
487380,621279,MORTGAGE," $51,000 ",Fully Paid," $6,000 ", 36 months,7.88%,739,1,22,5,married,freelance
487384,621284,OWN," $53,000 ",Fully Paid," $2,250 ", 36 months,10.62%,724,2,32,7,separated,freelance
487393,621298,OWN," $28,000 ",Fully Paid," $1,250 ", 36 months,10.99%,744,0,26,0,married,fixed
487396,621304,OWN," $120,000 ",Fully Paid," $15,000 ", 36 months,13.11%,694,1,24,2,married,fixed
487402,621319,RENT," $76,000 ",Fully Paid," $15,000 ", 36 months,13.11%,699,0,24,1,married,freelance
487405,621323,OWN," $26,400 ",Fully Paid," $4,000 ", 36 months,7.51%,739,0,31,3,married,fixed
487409,621331,OWN," $15,600 ",Fully Paid," $3,300 ", 36 months,6.39%,779,0,25,13,married,fixed
487438,621370,MORTGAGE," $39,000 ",Fully Paid," $10,750 ", 36 months,7.51%,764,3,24,7,married,fixed
487448,621384,RENT," $70,000 ",Fully Paid," $20,000 ", 36 months,16.82%,684,0,23,0,married,freelance
487451,621397,RENT," $45,000 ",Fully Paid," $15,000 ", 36 months,16.07%,674,0,24,0,married,fixed
487457,621409,RENT," $54,050 ",Fully Paid," $12,000 ", 36 months,10.99%,709,2,27,29,married,freelance
487464,621418,RENT," $56,253 ",Fully Paid," $10,000 ", 36 months,11.36%,729,1,26,32,married,fixed
487483,621452,RENT," $45,000 ",Fully Paid," $10,000 ", 36 months,13.11%,694,3,29,2,married,fixed
487488,621459,RENT," $41,000 ",Fully Paid," $15,000 ", 36 months,12.73%,744,0,29,0,married,fixed
487506,621489,RENT," $47,000 ",Fully Paid," $5,000 ", 36 months,7.51%,749,0,22,0,married,freelance
487529,621527,RENT," $55,000 ",Fully Paid," $8,500 ", 36 months,14.22%,674,0,27,0,married,fixed
487534,621532,RENT," $29,100 ",Fully Paid," $6,250 ", 36 months,16.07%,669,3,27,13,married,freelance
487546,621550,RENT," $46,000 ",Charged Off," $8,000 ", 36 months,9.88%,739,1,25,3,single,partime
487552,621559,RENT," $122,000 ",Fully Paid," $15,000 ", 36 months,12.73%,704,1,26,16,married,fixed
487589,621622,RENT," $32,000 ",Fully Paid," $8,000 ", 36 months,10.62%,724,0,22,2,married,fixed
487597,621635,MORTGAGE," $130,208 ",Fully Paid," $20,000 ", 36 months,12.73%,764,0,31,0,married,fixed
487604,621642,MORTGAGE," $52,000 ",Fully Paid," $7,800 ", 36 months,11.36%,694,0,33,51,married,fixed
487618,621672,RENT," $7,500 ",Fully Paid," $1,200 ", 36 months,13.48%,704,1,21,3,married,freelance
487629,621688,RENT," $52,000 ",Fully Paid," $6,000 ", 36 months,14.22%,679,2,25,1,married,fixed
487635,621698,MORTGAGE," $207,182 ",Fully Paid," $22,000 ", 36 months,10.62%,749,4,26,1,married,freelance
487669,621748,RENT," $37,000 ",Fully Paid," $14,500 ", 36 months,15.33%,684,2,36,12,single,fixed
487680,621761,RENT," $70,000 ",Fully Paid," $10,000 ", 36 months,9.88%,729,2,25,0,single,fixed
487706,621800,MORTGAGE," $115,000 ",Fully Paid," $16,000 ", 36 months,13.85%,689,2,34,15,married,fixed
487738,621857,MORTGAGE," $74,000 ",Fully Paid," $10,000 ", 36 months,7.14%,799,2,29,1,married,fixed
487755,621888,RENT," $27,040 ",Fully Paid," $1,500 ", 36 months,12.73%,694,0,28,1,single,fixed
487777,621926,MORTGAGE," $79,200 ",Fully Paid," $4,750 ", 36 months,10.25%,714,0,23,5,married,partime
487781,621932,RENT," $48,000 ",Fully Paid," $7,200 ", 36 months,11.36%,729,1,28,5,married,partime
487786,621941,RENT," $47,480 ",Fully Paid," $6,900 ", 36 months,9.88%,729,3,25,5,married,freelance
487864,622016,RENT," $41,400 ",Fully Paid," $14,000 ", 36 months,13.48%,694,1,25,NA,married,partime
487873,622029,RENT," $50,000 ",Fully Paid," $5,050 ", 36 months,12.73%,684,0,34,2,married,fixed
487881,622038,MORTGAGE," $50,000 ",Fully Paid," $6,250 ", 36 months,7.88%,774,1,26,5,single,others
487890,622050,MORTGAGE," $159,600 ",Fully Paid," $25,000 ", 36 months,10.62%,764,2,29,7,married,fixed
487897,602284,MORTGAGE," $47,000 ",Fully Paid," $5,500 ", 36 months,7.14%,754,1,28,5,single,fixed
487900,622056,RENT," $87,000 ",Fully Paid," $15,000 ", 36 months,10.25%,744,0,24,7,married,partime
487906,620037,MORTGAGE," $62,000 ",Fully Paid," $11,200 ", 36 months,7.88%,739,0,26,6,single,fixed
487908,622071,RENT," $72,000 ",Fully Paid," $24,000 ", 36 months,13.85%,709,1,44,33,married,fixed
487918,622084,MORTGAGE," $54,900 ",Fully Paid," $3,000 ", 36 months,10.99%,699,2,30,4,married,fixed
487937,622111,MORTGAGE," $87,000 ",Fully Paid," $1,500 ", 36 months,10.99%,689,3,22,1,single,fixed
487968,622164,RENT," $51,000 ",Fully Paid," $16,000 ", 36 months,16.45%,664,0,22,12,married,fixed
487971,622172,MORTGAGE," $60,000 ",Fully Paid," $10,000 ", 36 months,7.51%,769,0,36,12,single,partime
488001,622220,RENT," $50,000 ",Fully Paid," $5,000 ", 36 months,10.25%,714,2,25,5,married,fixed
488022,622250,RENT," $53,040 ",Fully Paid," $8,000 ", 36 months,9.88%,729,2,27,2,married,freelance
488025,622254,MORTGAGE," $96,339 ",Fully Paid," $15,000 ", 36 months,11.36%,709,1,26,0,married,freelance
488028,622251,MORTGAGE," $42,000 ",Fully Paid," $5,200 ", 36 months,10.25%,714,2,36,6,married,freelance
488029,423057,RENT," $40,000 ",Fully Paid," $3,000 ", 36 months,14.22%,704,1,37,2,single,fixed
488033,622261,RENT," $19,200 ",Charged Off," $9,250 ", 36 months,14.22%,699,3,22,5,married,partime
488037,622265,MORTGAGE," $44,000 ",Fully Paid," $6,400 ", 36 months,13.85%,674,2,23,5,married,freelance
488060,622301,OWN," $34,656 ",Fully Paid," $5,500 ", 36 months,7.51%,744,1,44,1,married,fixed
488100,622358,RENT," $50,000 ",Fully Paid," $14,000 ", 36 months,19.04%,664,1,31,5,married,fixed
488103,622362,RENT," $34,000 ",Fully Paid," $18,250 ", 36 months,10.25%,739,0,26,3,single,freelance
488125,622391,RENT," $14,076 ",Fully Paid," $4,800 ", 36 months,6.76%,774,0,30,3,separated,freelance
488128,622394,MORTGAGE," $70,000 ",Fully Paid," $14,000 ", 36 months,10.25%,734,2,26,7,married,fixed
488138,622403,RENT," $62,692 ",Fully Paid," $13,200 ", 36 months,9.88%,744,0,55,10,married,fixed
488161,622432,MORTGAGE," $67,145 ",Fully Paid," $10,000 ", 36 months,10.62%,724,1,24,19,married,fixed
488180,622457,RENT," $30,000 ",Fully Paid," $10,000 ", 36 months,13.48%,684,1,49,2,married,fixed
488196,622487,RENT," $35,000 ",Charged Off," $8,000 ", 36 months,13.11%,744,3,22,5,married,freelance
488230,622547,RENT," $12,000 ",Fully Paid," $4,000 ", 36 months,10.62%,704,1,30,5,divorced,freelance
488239,622562,RENT," $35,000 ",Fully Paid," $10,550 ", 36 months,7.88%,744,0,37,1,married,freelance
